"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426"
"218",162.599828678684,0,154.062143720813,165.293334344342,167.870960674974,168.699088283068,0,0,0,0,0,0,163.503607613741,123.860399142534,148.392387605017,155.427504438702,151.88674010261,0,0,0,0,0,0,0,0,0,0,0,0,0,131.818681390047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.070429946514,146.268425477854,126.037386485225,0,0,0,0,0,0,0,0,0,225.964629216564,0,0,0,199.625239565092,0,0,170.85564255303,0,0,0,139.998097418177,166.140759330235,0,0,0,0,0,0,0,0,159.91875674807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.649731684713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.874985547607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4785197159741,98.5386264409603,38.0450603374648,26.1083940104767,0,30.390110991562,43.3813697286912,0,0,0,0,0,34.7215182564173,0,111.403054016452,80.0072982824417,112.055739598439,71.0664725836443,68.6768635702006,47.6513630628284,49.426780779225,43.3515210710952,93.1564060940484,0,0,0,0,0,0,0,82.7930621455245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.3565580804,0,0,0,145.379623156392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.137570510637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.597971703221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.934448921096,115.567706458137,100.974219713757,92.9007528803833,108.482936832382,82.0476678591666,0,0,0,60.3782610198167,0,0,0,122.046761007829,0,0,0,0,0,82.9716374010226,45.4575511634668,52.2528362251849,0,65.9808065516693,90.8691630498355,64.0249353369226,76.532805013862,46.6621934690757,0,0,72.262288378359,0,0,0,0,0,0,0,0,0,0,0,0,0,113.496203551861,0,0,0,0,0,0,0,0,99.1405880243464,0,0,0,0,0,0,0,0,99.2082226075076,0,92.1577965401443,0,0,0,0,0,0,0,0,0,0,0,0,159.989301060082,132.238778129583,0,0
"219",167.234618809418,0,158.508253377667,170.159790875221,171.874299138121,172.94421035716,0,0,0,0,0,0,167.99514946655,0,158.37140623828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0124559105,0,0,0,0,0,0,0,0,0,165.695313032341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.514938390079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5255960144639,69.9825994340722,72.4671970405569,37.237644876019,30.390110991562,0,28.1759492456967,0,0,0,0,0,44.1267692962084,0,116.649114002499,59.9346207319673,90.4483957256584,51.9631451355862,38.1526151031116,29.6841853474836,34.7074097496952,32.1465661904205,60.5918927363804,0,0,0,0,0,0,0,88.9743825966987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.604685679875,0,0,0,135.202135699521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.547956892997,0,0,0,0,0,194.83773097595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.625169398546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.502701529853,107.965263320696,91.7318733114393,83.9774458505738,102.391966331285,60.4624401016923,0,0,0,89.1034451581865,87.6929861732691,0,0,97.4459299226487,0,0,0,0,0,79.209787913246,40.3943420200891,35.5394348794544,0,42.6497009691303,67.456515112344,31.3081804777253,43.0510654835063,35.3971402021066,0,0,56.5313153313524,0,0,0,0,0,0,0,0,0,0,0,0,0,107.911068371338,0,0,0,0,0,0,0,0,96.080852628284,0,0,0,0,0,0,0,0,96.6899657085975,0,90.7054904557028,0,0,0,0,0,0,0,0,0,0,0,0,152.45182288841,129.745058536751,0,0
"220",169.14995446855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5044629898489,80.4628855658257,73.9564072862212,53.6043699540346,43.3813697286912,28.1759492456967,0,0,0,0,0,0,58.632084122936,0,117.784616065552,69.8064049402196,93.4660638341295,24.846238904187,58.3759305382077,49.8918896991426,43.8990397506405,26.236523448713,78.1981849943076,0,0,0,0,0,149.791448520288,0,86.1215740623255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.588059574456,0,0,0,126.631310821007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9676559134645,0,0,113.869654508267,0,110.681168591978,104.013884237943,102.590760973268,77.5763958363373,74.891309594425,111.462484693627,50.1807712663244,0,0,0,91.0691100815869,91.4714019231486,0,0,94.2677712138568,0,0,0,0,0,84.8324207968189,47.2316394478329,23.1193169003954,0,54.1523356986733,75.3141648622141,54.5261368322816,64.4087994323429,35.9405854189919,0,0,28.9993525518116,0,0,0,0,0,0,0,0,0,0,0,0,0,107.019341273629,0,0,0,0,0,0,0,0,99.8670294138533,0,104.285767452518,0,0,0,0,0,0,98.989869017672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",0,0,0,0,0,0,0,115.67966401249,125.085767077671,118.063363319145,0,121.350895858108,0,78.6620287190122,147.750295751299,0,0,0,0,0,0,0,0,0,0,149.113703995632,126.623921445019,0,143.150604026387,0,0,0,0,0,0,118.665165698618,110.755275363233,105.291428496618,130.184025281927,103.301424009626,114.472621209228,137.125408897819,125.348200641974,134.552753860844,137.802481714886,0,143.150019537535,0,149.17464084964,0,127.194100084878,125.005245428314,114.108956839902,116.858022293404,117.835482637391,129.697321155825,0,0,0,0,0,0,0,0,0,0,154.439416415342,0,0,0,0,0,152.456155082998,163.61729665551,0,0,0,147.685106157079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.18549560791,0,0,140.632444002507,133.50101117411,0,0,0,0,0,139.645292852763,0,0,0,0,0,0,0,0,0,130.220028970098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.976310923692,143.17808225124,160.67690131751,0,169.388224846574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.280723729581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.429197788554,124.443263011918,132.198937994557,0,0,136.649809259515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8784985978581,49.1994660274103,64.5171215411524,44.9562170582086,0,0,0,0,0,0,0,0,0,0,0,0,0,118.020332087124,108.082392819375,0,0,0,0,0,0,0,0,0,59.0624938596845,67.9767396866904,0,29.1627763408145,60.8302952810159,0,82.5190311926055,86.2874401186709,0,0,0,0,0,0,0,0,25.429982330582,33.5541344998291,0,42.0157299112445,0,0,0,93.1929480209257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6003922589661,0,115.92166673141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4492168424308,0,0,73.4019138511515,0,0,0,0,0,0,0,0
"222",0,0,0,0,0,0,0,124.316360416952,125.445890010815,0,0,0,0,90.7210273198592,0,0,0,0,0,0,0,0,0,0,0,0,121.477538591821,0,0,0,0,0,0,0,0,119.738748450138,112.3657880866,106.969905607887,127.246153659873,117.226900488274,0,130.221377967101,142.267656284051,149.604157695969,132.514142812216,0,0,0,0,0,125.66632520165,120.673180057847,117.390849240631,0,135.945001975585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.700356105272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.820000269448,130.059292170732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.457658393547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8784985978581,0,56.4502724640246,0,58.1121650069277,0,0,0,0,0,0,0,0,0,0,0,0,0,118.523250115904,129.705358945364,0,0,0,0,0,0,0,0,0,62.4410065829995,85.7617980129338,0,60.9133899263455,91.3805905525633,0,93.4515408650554,87.929755498329,0,0,0,0,0,0,0,0,0,48.6735731201843,63.9699559328321,52.7722515648625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5334813294472,0,115.965281792925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6234503356383,0,0,0,0,0,0,0,0
"223",0,0,0,0,0,0,0,113.167927258023,0,104.559708308487,107.8296255533,107.908426793016,0,0,0,0,0,0,0,0,0,0,0,0,0,118.054335031167,0,0,0,0,0,0,0,0,0,0,0,0,143.866492216436,99.3651815867435,93.5878311068654,147.022515423982,104.715934704071,111.183705234295,152.436140395485,0,0,0,0,0,0,138.995434856352,0,112.107357780326,111.253805116694,114.993765409698,0,0,0,0,0,0,0,0,0,0,125.430313733536,0,0,0,0,0,127.92268520549,0,0,0,0,123.676206137915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.639787288285,118.887169179203,0,125.477373781791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.847662075099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.075783659354,129.437062419796,121.971129895491,0,0,123.672579779892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1994660274103,56.4502724640246,0,36.7442100548755,28.8081361614106,0,0,0,0,0,0,0,0,0,0,0,0,0,111.878762653999,147.724723892891,0,0,0,0,0,0,0,0,133.911996518725,125.731309874678,141.309049741055,0,125.144787914576,122.381204671276,0,100.811644051957,65.989485505437,0,0,0,0,0,0,68.8403842207362,70.9349421937601,44.9919417343427,42.3267355982286,72.1463006427056,50.4786147639211,0,0,0,133.992134510904,0,0,0,0,0,0,53.2794778629943,93.9664889321414,0,0,0,0,59.0545786404787,0,0,0,0,70.0860337920384,0,53.3633852348357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0592619331998,41.2486131634392,93.1303111967653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7628168381416,0,0,0,0,0,0,0,0,0,96.0016309576668,0,0,0,0,0,73.469706085215,81.5737087517152,85.6404246718866,0,0,80.8566750340699,0,0,0,0,0,0,0,0
"224",0,0,0,0,0,0,0,122.091408813755,0,106.432277681314,0,109.317061100765,0,0,0,0,0,0,0,0,0,0,0,0,0,115.827507753149,0,0,0,0,0,0,0,0,0,0,0,0,0,104.97698655014,0,0,105.796108791595,111.926897913901,0,0,0,0,0,0,0,0,0,118.687067830292,116.426301183956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.988074324525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.126176739928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.494428409615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5171215411524,63.2875441538925,36.7442100548755,0,25.4146826544846,0,0,0,0,0,0,0,0,0,0,0,0,0,94.9718839070933,138.758649310327,0,0,0,0,0,0,0,0,129.853562056358,118.807712051058,119.963178948015,127.239018339737,102.68128722126,90.6217165891832,0,79.5047627471703,75.7399944101826,127.885091174527,0,91.5179817369167,0,0,0,76.3148253869265,78.3872418315755,56.9697105141894,71.4141991489863,84.7916395021824,30.0665366087624,0,0,0,104.866499939079,0,0,120.314276447642,0,0,0,49.8730780336655,105.065205629963,0,120.739022661515,0,0,40.5418527944736,66.8846842800902,86.025152362518,0,0,35.6891529462335,46.9497778165558,25.5482823119108,63.6112018898948,87.7393042890461,72.3327605254889,89.2972315286957,95.1829548790069,0,0,0,0,0,0,0,0,0,94.9702479573672,62.9569392143833,56.3593944680646,95.8167223381883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9224887888543,80.7811752830142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0456131476883,0,0,100.163932398744,0,96.7689806117132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3987202969252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",0,0,0,0,0,0,0,118.286875211805,0,107.694369830313,110.636746484127,111.128644609792,0,0,0,0,0,0,0,0,0,0,0,0,0,117.420190658491,0,0,0,0,0,0,0,0,0,0,0,0,0,103.652712521574,0,0,107.415974915232,113.354112908128,0,0,0,0,0,0,0,0,0,116.757135387171,115.603381749642,118.888440732413,0,0,0,0,0,0,0,0,0,0,122.830880354901,0,0,0,0,0,0,0,0,0,0,125.026059003898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.850126446925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.343628989555,0,124.611769941824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9562170582086,58.1121650069277,28.8081361614106,25.4146826544846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.455329520021,151.342790300811,0,0,0,0,0,0,0,0,133.311669509832,129.776478006668,141.72515577975,0,111.001629150207,108.029968355737,0,93.5984685387879,80.9010610426998,0,0,88.4439117326808,0,0,0,71.9350846181714,74.501771295668,45.7576225311416,57.9008554572187,88.046724366244,34.541896124668,0,0,0,118.043239281955,0,0,137.153952412412,0,0,0,47.4995001419521,107.143054566456,0,0,0,0,45.2589571249017,87.239672139386,108.601766828948,0,0,51.8051877825779,61.665959258785,39.607632164797,80.1184430200373,106.878108399798,86.0747540912467,0,0,0,0,0,0,0,0,0,0,0,0,53.834071759146,47.176047914791,109.461794726551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5220448518841,80.59674053568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.7767752808565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6126221225178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",159.865450598185,0,150.566630088917,162.576782094656,164.676387833898,165.816006663968,0,0,0,0,0,0,160.034336677061,119.998539733856,142.569593907861,151.257493496359,146.909113662886,0,0,0,0,0,0,0,0,0,0,0,0,0,126.823310727974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.84621290564,124.186924011376,0,0,0,0,0,0,0,0,0,221.886575657047,0,0,0,196.174353591387,0,0,169.047421999261,0,0,0,136.20580986053,160.246194367003,0,0,0,0,0,0,0,0,156.011723808253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.756204491049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5471995638133,0,32.4620169981788,44.4141815865944,34.7215182564173,44.1267692962084,58.632084122936,0,0,0,0,0,0,0,94.2027181168335,32.6014700545711,68.9243447324128,72.7272533168208,31.3094683542299,48.7070952528834,56.7569256959559,59.6020823280448,0,0,0,0,0,0,0,0,77.1883466581646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.346458345153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.246325648484,123.969016051932,109.83093890493,95.0118576641343,0,75.2548205937055,0,0,0,55.9733853632238,0,0,0,77.2525698388704,0,0,0,0,0,42.5570002856066,72.8446068331745,63.3907433958317,0,58.8555322040099,76.2576636378407,42.6198221500288,54.753668668361,0,0,0,76.4096316925209,0,0,0,0,0,0,0,0,0,0,0,0,0,116.144147273371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",111.573993560118,0,91.6204554454811,113.059487089804,113.061619241022,119.070297743777,0,68.4344762838643,77.6769956556006,89.8941595406228,0,93.3504319945486,105.917877372098,32.9921361346129,74.9893982608536,0,88.9107440515581,0,0,0,0,0,0,0,0,135.089458280114,65.8267161429799,0,78.2336606953683,66.7546447179486,64.9589682203654,0,0,0,0,66.9788301502624,59.3433268634884,53.3520909312383,76.61673121222,52.541553388017,66.4615101037459,81.9201880166282,90.280891288939,111.352329031546,79.3016029429221,88.6239185543161,88.2634212805719,91.0649248440484,90.2594756304487,92.0706008949696,80.1365354719831,75.7633630975723,70.2356392388707,79.5958729596062,73.077936416943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.911340863028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.241083535656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5715862474657,0,0,0,0,0,0,0,0,0,0,0,147.903873730148,132.469217439469,114.83471537004,129.057213220347,130.702688296085,0,0,114.288762595383,0,0,0,80.8262889973675,108.800443534898,0,0,0,79.3897886766131,85.284870554656,92.8014193930885,0,108.563861424288,97.0698009880852,0,0,0,0,0,0,0,0,54.9411554834989,51.4069617958339,0,0,0,0,108.156916350636,0,0,0,0,0,0,0,108.104956833523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.893761285353,45.0801743681933,0,0,43.753135030095,0,32.2634114093041,28.1163439598757,24.0709537872795,28.1921168475647,0,0,28.3272596774446,0,33.0253964294624,0,0,0,94.2525894289858,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6323436127995,0,0,0,0,99.1245565009699,109.768155271482,132.276254163807,154.32441763815,0,0,0,116.132599439559,122.701232635014,0,0,0,0,0,0,0,0,0,0,0,0,147.825283012313,158.573677125458,141.288978041461,0,146.94883159421,159.551434426301,159.082818878771,165.97954990678,147.004834645162,0,0,0,0,0,125.542309906873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9345811353467,29.8953750356279,0,108.623115172471,127.937714274502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
